"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","REM","EQD"
"76412099999","2022-09-14T04:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","130,1,N,0021,1","00914,1,C,N","008047,1,9,9","+0220,1","+0220,1","99999,9","01,0018,3,1",,,,,"08,1,+00914,1,09,1",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00914,1,99,9,99,9",,,"10115,1,99999,9",,"61,1",,,"MET100METAR MMCL 140440Z 13004KT 5SM -RA OVC030CB 22/22 A2987 RMK 60185 8/9// BINOVC LTGIC NNE COND VRBLS=",
"76412099999","2022-09-14T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","120,1,N,0020,1","01500,1,C,N","016000,1,9,9","+0264,1","+0258,1","10124,1","03,0750,3,1","06,0750,3,1","24,0752,3,1","6,1,02,1","5,1,02,1","07,1,+01500,1,07,1",,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,01500,1,99,9,99,9","240,M,+0358,1","240,N,+0258,1","99999,9,10099,1","2,1,035,1,+999,9","02,1",,,"SYN13076412 01766 71202 10264 20258 30099 40124 52035 60751 70265 87700 90550 333 0/500 10358 20258 32/// 55031 58005 60757 70752 87750=",
"76412099999","2022-09-14T12:15:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0230,1","+0210,1","10084,1",,,,,,"02,1,+00457,1,06,1","04,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10085,1,99999,9",,,,,"MET094METAR MMCL 141215Z RTD 00000KT 10SM FEW015 SCT100 BKN230 23/21 A2978 RMK SLP084 965 8/538 RTS=",
"76412099999","2022-09-14T12:52:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0230,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,06,1","04,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10091,1,99999,9",,,,,"MET075METAR MMCL 141252Z 00000KT 10SM FEW015 SCT100 BKN230 23/21 A2980 RMK 8/538=",
"76412099999","2022-09-14T13:52:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","016093,1,9,9","+0250,1","+0210,1","99999,9",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10098,1,99999,9",,,,,"MET076METAR MMCL 141352Z 00000KT 10SM SCT100 SCT230 25/21 A2982 RMK 8/034 ISOL SC=",
"76412099999","2022-09-14T14:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","016093,1,9,9","+0260,1","+0220,1","10098,1",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10102,1,99999,9","2,1,014,1,+999,9",,,,"MET085METAR MMCL 141450Z 00000KT 10SM SCT100 SCT230 26/22 A2983 RMK SLP098 52014 960 8/034=",
"76412099999","2022-09-14T15:55:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","016093,1,9,9","+0280,1","+0220,1","99999,9",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10105,1,99999,9",,,,,"MET068METAR MMCL 141555Z 00000KT 10SM SCT100 SCT230 28/22 A2984 RMK 8/034=",
"76412099999","2022-09-14T16:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","110,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0290,1","+0210,1","99999,9",,,,,,"04,1,+07010,1,00,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,07010,1,99,9,99,9",,,"10105,1,99999,9",,,,,"MET061METAR MMCL 141644Z 11004KT 10SM SCT230 29/21 A2984 RMK 8/004=",
"76412099999","2022-09-14T17:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0300,1","+0210,1","10099,1",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10102,1,99999,9","8,1,001,1,+999,9",,,,"MET077METAR MMCL 141746Z 00000KT 10SM SKC 30/21 A2983 RMK SLP099 58001 937 ISOL CI=",
"76412099999","2022-09-14T18:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0330,1","+0260,1","10098,1",,,,,,,,,,,,"120,M,+0340,1","120,N,+0226,1","99999,9,10072,1","7,1,005,1,-001,1",,,,"SYN08276412 32966 01401 10330 20260 30072 40098 57005 91754 333 10340 20226 31/// 59001=",
"76412099999","2022-09-14T18:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0310,1","+0210,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,99999,9",,,,,"MET048METAR MMCL 141845Z 00000KT 10SM SKC 31/21 A2981=",
"76412099999","2022-09-14T19:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0330,1","+0210,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,99999,9",,,,,"MET048METAR MMCL 141944Z 00000KT 10SM SKC 33/21 A2980=",
"76412099999","2022-09-14T20:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0330,1","+0220,1","10084,1",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10085,1,99999,9","7,1,015,1,+999,9",,,,"MET069METAR MMCL 142042Z 26004KT 10SM SKC 33/22 A2978 RMK SLP084 57015 908=",
"76412099999","2022-09-14T21:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0330,1","+0220,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10078,1,99999,9",,,,,"MET048METAR MMCL 142141Z 00000KT 10SM SKC 33/22 A2976=",
"76412099999","2022-09-14T22:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0330,1","+0220,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10071,1,99999,9",,,,,"MET063METAR MMCL 142243Z 00000KT 10SM SKC 33/22 A2974 RMK ISOL CU SC=",
"76412099999","2022-09-14T23:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","350,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0330,1","+0210,1","10071,1",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10074,1,99999,9","7,1,013,1,+999,9",,,,"MET080METAR MMCL 142345Z 35004KT 10SM SKC 33/21 A2975 RMK SLP071 57013 908 ISOL CU SC=",
"76412099999","2022-09-15T00:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","016000,1,9,9","+0340,1","+0271,1","10067,1","24,0000,9,1",,,,,,,,,,,"120,M,+0370,1","120,N,+0226,1","99999,9,10042,1","2,1,003,1,+999,9",,,,"SYN09476412 32966 01802 10340 20271 30042 40067 52003 92354 333 10370 20226 31/// 50520 58004 70000=",
"76412099999","2022-09-15T00:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,,,,,"02,1,+03048,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10074,1,99999,9",,,,,"MET086METAR MMCL 150046Z 00000KT 10SM FEW100 32/22 A2975 RMK 8/030 DSNT CB 1ST QUAD ISOL SC=",
"76412099999","2022-09-15T01:47:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0290,1","+0240,1","99999,9",,,,,,"02,1,+00610,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10078,1,99999,9",,,,,"MET072METAR MMCL 150147Z 00000KT 10SM FEW020 29/24 A2976 RMK 8/500 ISOL AC CI=",
"76412099999","2022-09-15T02:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0280,1","+0240,1","10083,1",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10085,1,99999,9","2,1,012,1,+999,9",,,,"MET069METAR MMCL 150242Z 29004KT 10SM SKC 28/24 A2978 RMK SLP083 52012 901=",
"76412099999","2022-09-15T03:49:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0270,1","+0250,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10091,1,99999,9",,,,,"MET060METAR MMCL 150349Z 00000KT 10SM SKC 27/25 A2980 RMK ISOL AC=",
"76412099999","2022-09-15T04:53:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0270,1","+0250,1","99999,9",,,,,,"04,1,+03048,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10095,1,99999,9",,,,,"MET061METAR MMCL 150453Z 29004KT 10SM SCT100 27/25 A2981 RMK 8/030=",
"76412099999","2022-09-15T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0280,1","+0252,1","10094,1",,,,,,,,,,,,"240,M,+0370,1","240,N,+0226,1","99999,9,10069,1","7,1,006,1,+999,9",,,,"SYN08876412 32966 01001 10280 20252 30069 40094 57006 90552 333 10370 20226 31/// 55110 59003=",
"76412099999","2022-09-15T12:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","016000,1,9,9","+0250,1","+0247,1","10102,1","24,0000,9,1",,,,,,,,,,,"240,M,+0370,1","240,N,+0240,1","99999,9,10077,1","7,1,005,1,+001,1",,,,"SYN08876412 32966 00000 10250 20247 30077 40102 57005 91154 333 10370 20240 31/23 58001 70000=",
"76412099999","2022-09-15T12:09:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,9,N","016093,1,9,9","+0260,1","+0240,1","10087,1",,,,,,"04,1,+03048,1,03,1","07,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10088,1,99999,9",,,,,"MET087METAR MMCL 151209Z RTD 00000KT 10SM SCT100 BKN230 26/24 A2979 RMK SLP087 903 8/032 RTS=",
"76412099999","2022-09-15T12:48:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","016093,1,9,9","+0260,1","+0240,1","99999,9",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10095,1,99999,9",,,,,"MET068METAR MMCL 151248Z 00000KT 10SM SCT100 SCT230 26/24 A2981 RMK 8/032=",
"76412099999","2022-09-15T13:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","016093,1,9,9","+0270,1","+0240,1","99999,9",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10102,1,99999,9",,,,,"MET068METAR MMCL 151342Z 00000KT 10SM SCT100 SCT230 27/24 A2983 RMK 8/038=",
"76412099999","2022-09-15T14:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","030,1,N,0021,1","07010,1,C,N","016093,1,9,9","+0280,1","+0250,1","10101,1",,,,,,"04,1,+03048,1,03,1","04,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03048,1,99,9,99,9",,,"10105,1,99999,9","2,1,014,1,+999,9",,,,"MET085METAR MMCL 151440Z 03004KT 10SM SCT100 SCT230 28/25 A2984 RMK SLP101 52014 903 8/038=",
"76412099999","2022-09-15T15:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","040,1,N,0026,1","99999,9,9,N","016093,1,9,9","+0300,1","+0240,1","99999,9",,,,,,"02,1,+04267,1,03,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,04267,1,99,9,99,9",,,"10105,1,99999,9",,,,,"MET069METAR MMCL 151550Z 04005KT 10SM FEW140 30/24 A2984 RMK 8/030 ISOL SC=",
"76412099999","2022-09-15T16:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0310,1","+0250,1","99999,9",,,,,,"02,1,+00610,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10102,1,99999,9",,,,,"MET069METAR MMCL 151640Z 00000KT 10SM FEW020 31/25 A2983 RMK 8/100 ISOL AC=",
"76412099999","2022-09-15T17:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,N","016093,1,9,9","+0320,1","+0250,1","10095,1",,,,,,"02,1,+00610,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10095,1,99999,9","7,1,006,1,+999,9",,,,"MET078METAR MMCL 151740Z 36005KT 10SM FEW020 32/25 A2981 RMK SLP095 57006 954 8/100=",
"76412099999","2022-09-15T18:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0342,1","+0308,1","10092,1",,,,,,,,,,,,"120,M,+0350,1","120,N,+0240,1","99999,9,10067,1","7,1,003,1,-004,1",,,,"SYN08276412 32966 01401 10342 20308 30067 40092 57003 91750 333 10350 20240 31/// 59004=",
"76412099999","2022-09-15T18:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0340,1","+0240,1","99999,9",,,,,,"04,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10091,1,99999,9",,,,,"MET061METAR MMCL 151840Z 00000KT 10SM SCT030 34/24 A2980 RMK 8/100=",
"76412099999","2022-09-15T19:54:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0340,1","+0230,1","99999,9",,,,,,"02,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10081,1,99999,9",,,,,"MET061METAR MMCL 151954Z 00000KT 10SM FEW030 34/23 A2977 RMK 8/100=",
"76412099999","2022-09-15T20:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0350,1","+0240,1","10074,1",,,,,,"04,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10078,1,99999,9","7,1,021,1,+999,9",,,,"MET078METAR MMCL 152040Z 00000KT 10SM SCT030 35/24 A2976 RMK SLP074 57021 959 8/100=",
"76412099999","2022-09-15T21:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0370,1","+0304,1","10077,1",,,,,,,,,,,,,,"99999,9,10053,1","2,1,004,1,-002,1",,,,"SYN07076412 32966 01601 10370 20304 30053 40077 52004 92050 333 31/// 59002=",
"76412099999","2022-09-15T21:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0350,1","+0250,1","99999,9",,,,,,"04,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10068,1,99999,9",,,,,"MET061METAR MMCL 152141Z 00000KT 10SM SCT030 35/25 A2973 RMK 8/100=",
"76412099999","2022-09-15T22:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,N","016093,1,9,9","+0360,1","+0250,1","99999,9",,,,,,"04,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10068,1,99999,9",,,,,"MET061METAR MMCL 152244Z 30005KT 10SM SCT030 36/25 A2973 RMK 8/100=",
"76412099999","2022-09-15T23:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0330,1","+0260,1","10065,1",,,,,,"04,1,+00914,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10068,1,99999,9","7,1,009,1,+999,9",,,,"MET078METAR MMCL 152346Z 28007KT 10SM SCT030 33/26 A2973 RMK SLP065 57009 956 8/100=",
"76412099999","2022-09-16T00:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","016000,1,9,9","+0350,1","+0282,1","10073,1","24,0000,9,1",,,,,,,,,,,"120,M,+0380,1","120,N,+0240,1","99999,9,10049,1","2,1,006,1,+999,9",,,,"SYN09476412 32966 01802 10350 20282 30049 40073 52006 92349 333 10380 20240 31/// 50550 59003 70000=",
"76412099999","2022-09-16T00:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0320,1","+0260,1","99999,9",,,,,,"02,1,+00762,1,08,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10071,1,99999,9",,,,,"MET090METAR MMCL 160050Z 29006KT 10SM FEW025 32/26 A2974 RMK 8/100 DSNT CB 1ST QUAD ISOL SC HZY=",
"76412099999","2022-09-16T01:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0300,1","+0260,1","99999,9",,,,,,"02,1,+00762,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10081,1,99999,9",,,,,"MET082METAR MMCL 160150Z 00000KT 10SM FEW025 30/26 A2977 RMK 8/500 DSNT CB 1ST QUAD HZY=",
"76412099999","2022-09-16T02:47:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0290,1","+0260,1","10081,1",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10085,1,99999,9","2,1,016,1,+999,9",,,,"MET094METAR MMCL 160247Z 00000KT 10SM SKC 29/26 A2978 RMK SLP081 52016 952 DSNT CB 1ST AND 2ND QUAD=",
"76412099999","2022-09-16T03:49:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,99999,9",,,,,"MET060METAR MMCL 160349Z 00000KT 10SM SKC 29/26 A2981 RMK ISOL CI=",
"76412099999","2022-09-16T04:49:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10095,1,99999,9",,,,,"MET048METAR MMCL 160449Z 00000KT 10SM SKC 29/26 A2981=",
"76412099999","2022-09-16T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","016000,1,9,9","+0290,1","+0247,1","10100,1",,,,,,,,,,,,"240,M,+0380,1","240,N,+0240,1","99999,9,10076,1","7,1,004,1,+999,9",,,,"SYN08876412 32966 00000 10290 20247 30076 40100 57004 90551 333 10380 20240 31/// 55104 59003=",
"76412099999","2022-09-16T12:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","016000,1,9,9","+0260,1","+0257,1","10101,1","24,0000,9,1",,,,,,,,,,,"240,M,+0380,1","240,N,+0250,1","99999,9,10076,1","2,1,006,1,-003,1",,,,"SYN08876412 32966 00000 10260 20257 30076 40101 52006 91153 333 10380 20250 31024 59003 70000=",
"76412099999","2022-09-16T12:05:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0270,1","+0260,1","10072,1",,,,,,"02,1,+00457,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10085,1,99999,9",,,,,"MET080METAR MMCL 161205Z RTD 00000KT 10SM FEW015 27/26 A2978 RMK SLP072 955 8/500 RTS=",
"76412099999","2022-09-16T12:47:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0260,1","+0260,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10088,1,99999,9",,,,,"MET048METAR MMCL 161247Z 00000KT 10SM SKC 26/26 A2979=",
"76412099999","2022-09-16T13:51:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0280,1","+0260,1","99999,9",,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10098,1,99999,9",,,,,"MET048METAR MMCL 161351Z 00000KT 10SM SKC 28/26 A2982=",
"76412099999","2022-09-16T14:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","016093,1,9,9","+0290,1","+0260,1","10099,1",,,,,,"02,1,+00610,1,06,1",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10102,1,99999,9","2,1,027,1,+999,9",,,,"MET078METAR MMCL 161443Z 00000KT 10SM FEW020 29/26 A2983 RMK SLP099 52027 952 8/500=",
"76412099999","2022-09-16T15:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","160,1,N,0026,1","00610,1,C,N","016093,1,9,9","+0300,1","+0260,1","99999,9",,,,,,"07,1,+00610,1,06,1","07,1,+04572,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10105,1,99999,9",,,,,"MET072METAR MMCL 161540Z 16005KT 10SM BKN020 BKN150 30/26 A2984 RMK 8/530 HZY=",
"76412099999","2022-09-16T16:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00610,1,C,N","016093,1,9,9","+0310,1","+0270,1","99999,9",,,,,,"07,1,+00610,1,06,1","07,1,+04572,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10102,1,99999,9",,,,,"MET068METAR MMCL 161642Z 00000KT 10SM BKN020 BKN150 31/27 A2983 RMK 8/530=",
"76412099999","2022-09-16T17:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07620,1,C,N","016093,1,9,9","+0330,1","+0270,1","10092,1",,,,,,"04,1,+00610,1,06,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10095,1,99999,9","7,1,007,1,+999,9",,,,"MET097METAR MMCL 161742Z 00000KT 10SM SCT020 SCT250 33/27 A2981 RMK SLP092 57007 953 8/502 ISOL AC HZY=",
"76412099999","2022-09-16T18:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07620,1,C,N","016093,1,9,9","+0330,1","+0260,1","99999,9",,,,,,"04,1,+00610,1,06,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10085,1,99999,9",,,,,"MET072METAR MMCL 161843Z 00000KT 10SM SCT020 SCT250 33/26 A2978 RMK 8/502 HZY=",
