"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","MA1","MW1","REM","EQD"
"76361599999","2025-02-01T19:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0021,1","22000,1,9,N","012875,1,9,9","+0240,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET055METAR MMLM 011942Z 34004KT 8SM SKC 24/07 A3000 RMK HZY=",
"76361599999","2025-02-01T20:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0021,1","22000,1,9,N","012875,1,9,9","+0250,1","+0060,1","10149,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,"MET058METAR MMLM 012044Z 33004KT 8SM SKC 25/06 A2997 RMK SLP149=",
"76361599999","2025-02-01T21:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0250,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET048METAR MMLM 012152Z 29013KT 10SM SKC 25/06 A2996=",
"76361599999","2025-02-01T22:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET048METAR MMLM 012244Z 29011KT 10SM SKC 25/07 A2995=",
"76361599999","2025-02-01T23:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0230,1","+0090,1","10146,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET059METAR MMLM 012341Z 29014KT 10SM SKC 23/09 A2996 RMK SLP146=",
"76361599999","2025-02-02T00:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0200,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET048METAR MMLM 020044Z 29015KT 10SM SKC 20/10 A2996=",
"76361599999","2025-02-02T01:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0170,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET060METAR MMLM 020149Z 28007KT 10SM SKC 17/10 A2998 RMK ISOL CI=",
"76361599999","2025-02-02T02:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0150,1","+0100,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET060METAR MMLM 020245Z 29006KT 10SM SKC 15/10 A3000 RMK SLP1510=",
"76361599999","2025-02-02T03:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0026,1","22000,1,9,N","012875,1,9,9","+0130,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET047METAR MMLM 020344Z 25005KT 8SM SKC 13/10 A2999=",
"76361599999","2025-02-02T14:07:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00091,1,W,N","000000,1,9,9","+0070,1","+0060,1","99999,9","09,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00091,1,99,9,99,9","10163,1,99999,9","44,1","MET070METAR MMLM 021407Z RTD 00000KT 0SM FG VV003 07/06 A3001 RMK 8//// RTS=",
"76361599999","2025-02-02T14:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","002414,1,9,9","+0070,1","+0060,1","10163,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9","10,1","MET065METAR MMLM 021445Z 00000KT 1 1/2SM BR SKC 07/06 A3001 RMK SLP163=",
"76361599999","2025-02-02T15:02:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","22000,1,9,N","004828,1,9,9","+0080,1","+0080,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9","10,1","MET071SPECI MMLM 021502Z 00000KT 3SM BR SKC 08/08 A3002 RMK VSBY LWR E AND W=",
"76361599999","2025-02-02T15:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","008047,1,9,9","+0120,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9","40,1","MET052METAR MMLM 021542Z 00000KT 5SM VCFG SKC 12/11 A3003=",
"76361599999","2025-02-02T16:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0021,1","22000,1,9,N","011265,1,9,9","+0180,1","+0120,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET047METAR MMLM 021652Z 32004KT 7SM SKC 18/12 A3004=",
"76361599999","2025-02-02T17:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0220,1","+0100,1","10166,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9",,"MET062METAR MMLM 021741Z 00000KT 8SM SKC 22/10 A3002 RMK SLP166 HZY=",
"76361599999","2025-02-02T18:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET047METAR MMLM 021845Z 00000KT 8SM SKC 25/07 A3001=",
"76361599999","2025-02-02T19:53:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0270,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET048METAR MMLM 021953Z 29006KT 10SM SKC 27/06 A2999=",
"76361599999","2025-02-02T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0270,1","+0130,1","10146,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET059METAR MMLM 022040Z 25007KT 10SM SKC 27/13 A2996 RMK SLP146=",
"76361599999","2025-02-02T21:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0062,1","22000,1,9,N","016093,1,9,9","+0270,1","+0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET048METAR MMLM 022144Z 26012KT 10SM SKC 27/09 A2995=",
"76361599999","2025-02-02T22:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0062,1","22000,1,9,N","016093,1,9,9","+0260,1","+0050,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET048METAR MMLM 022246Z 26012KT 10SM SKC 26/05 A2994=",
"76361599999","2025-02-02T23:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0260,1","+0020,1","10136,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,"MET059METAR MMLM 022348Z 27009KT 10SM SKC 26/02 A2993 RMK SLP136=",
"76361599999","2025-02-03T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0240,1","+0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET048METAR MMLM 030040Z 27010KT 10SM SKC 24/01 A2994=",
"76361599999","2025-02-03T02:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0150,1","+0090,1","10143,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET059METAR MMLM 030240Z 26005KT 10SM SKC 15/09 A2995 RMK SLP143=",
"76361599999","2025-02-03T03:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0130,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET055METAR MMLM 030341Z 25006KT 8SM SKC 13/10 A2996 RMK HZY=",
"76361599999","2025-02-03T14:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","002012,1,9,9","+0100,1","+0100,1","10146,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10146,1,99999,9","10,1","MET082METAR MMLM 031442Z 00000KT 1 1/4SM BR BKN220 10/10 A2996 RMK SLP146 8/008 HZY RTS=",
"76361599999","2025-02-03T14:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","06706,1,C,N","004828,1,9,9","+0110,1","+0100,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10146,1,99999,9","10,1","MET067SPECI MMLM 031448Z 00000KT 3SM BR BKN220 11/10 A2996 RMK 8/008 HZY=",
"76361599999","2025-02-03T15:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0026,1","06706,1,C,N","012875,1,9,9","+0140,1","+0130,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10152,1,99999,9",,"MET064METAR MMLM 031544Z 25005KT 8SM BKN220 14/13 A2998 RMK 8/008 HZY=",
"76361599999","2025-02-03T16:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","016093,1,9,9","+0190,1","+0140,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10156,1,99999,9",,"MET065METAR MMLM 031647Z 00000KT 10SM BKN220 19/14 A2999 RMK 8/008 HZY=",
"76361599999","2025-02-03T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","016093,1,9,9","+0230,1","+0100,1","10153,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10152,1,99999,9",,"MET072METAR MMLM 031740Z 00000KT 10SM BKN220 23/10 A2998 RMK SLP153 8/008 HZY=",
"76361599999","2025-02-03T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0026,1","06706,1,C,N","016093,1,9,9","+0260,1","+0030,2","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10146,1,99999,9",,"MET065METAR MMLM 031840Z 06005KT 10SM BKN220 26/03 A2996 RMK 8/008 HZY=",
"76361599999","2025-02-03T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0026,1","06706,1,C,N","016093,1,9,9","+0280,2","+0040,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10139,1,99999,9",,"MET065METAR MMLM 031940Z 20005KT 10SM BKN220 28/04 A2994 RMK 8/008 HZY=",
"76361599999","2025-02-03T20:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0057,1","06706,1,C,N","016093,1,9,9","+0270,1","+0120,1","10126,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10125,1,99999,9",,"MET072METAR MMLM 032043Z 22011KT 10SM BKN220 27/12 A2990 RMK SLP126 8/008 HZY=",
"76361599999","2025-02-03T21:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0051,1","06096,1,C,N","016093,1,9,9","+0250,1","+0130,1","99999,9","07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10122,1,99999,9",,"MET061METAR MMLM 032140Z 21010KT 10SM BKN200 25/13 A2989 RMK 8/008=",
"76361599999","2025-02-03T22:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0250,1","+0110,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10122,1,99999,9",,"MET061METAR MMLM 032247Z 25006KT 10SM BKN220 25/11 A2989 RMK 8/008=",
"76361599999","2025-02-03T23:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0046,1","06706,1,C,N","016093,1,9,9","+0240,1","+0090,1","10122,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10122,1,99999,9",,"MET068METAR MMLM 032341Z 27009KT 10SM BKN220 24/09 A2989 RMK SLP122 8/008=",
"76361599999","2025-02-04T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","06706,1,C,N","016093,1,9,9","+0220,1","+0090,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10122,1,99999,9",,"MET061METAR MMLM 040040Z 26004KT 10SM BKN220 22/09 A2989 RMK 8/008=",
"76361599999","2025-02-04T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","012875,1,9,9","+0180,1","+0100,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10129,1,99999,9",,"MET060METAR MMLM 040140Z 24006KT 8SM SCT220 18/10 A2991 RMK 8/001=",
"76361599999","2025-02-04T02:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0021,1","99999,9,9,N","012875,1,9,9","+0160,1","+0120,1","10136,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10135,1,99999,9",,"MET067METAR MMLM 040240Z 24004KT 8SM SCT220 16/12 A2993 RMK SLP136 8/001=",
"76361599999","2025-02-04T03:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","012875,1,9,9","+0160,1","+0130,1","99999,9","02,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10139,1,99999,9",,"MET060METAR MMLM 040343Z 00000KT 8SM FEW220 16/13 A2994 RMK 8/001=",
"76361599999","2025-02-04T14:02:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0026,1","22000,1,9,N","004828,1,9,9","+0080,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9","10,1","MET066METAR MMLM 041402Z RTD 06005KT 3SM BR SKC 08/07 A2997 RMK HZY RTS=",
"76361599999","2025-02-04T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","090,1,N,0036,1","22000,1,9,N","011265,1,9,9","+0100,1","+0080,1","10153,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET067METAR MMLM 041440Z 09007KT 7SM SKC 10/08 A2998 RMK SLP153 HZY BRVC=",
"76361599999","2025-02-04T16:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","100,1,N,0026,1","22000,1,9,N","011265,1,9,9","+0200,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET068METAR MMLM 041652Z 10005KT 7SM SKC 20/10 A3000 RMK HZY DSNT BC FG E=",
"76361599999","2025-02-04T17:52:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","170,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0240,1","+0040,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET064METAR MMLM 041752Z 17005KT 10SM SKC 24/04 A3000 RMK SLP1510 HZY=",
"76361599999","2025-02-04T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","170,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0250,1","+0040,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET056METAR MMLM 041840Z 17005KT 10SM SKC 25/04 A2998 RMK HZY=",
"76361599999","2025-02-04T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0270,2","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,"MET056METAR MMLM 041940Z 20006KT 10SM SKC 27/02 A2997 RMK HZY=",
"76361599999","2025-02-04T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0260,1","+0030,1","10143,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET063METAR MMLM 042040Z 22009KT 10SM SKC 26/03 A2995 RMK SLP143 HZY=",
"76361599999","2025-02-04T21:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0270,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,"MET048METAR MMLM 042141Z 21005KT 10SM SKC 27/02 A2993=",
"76361599999","2025-02-04T22:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0270,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,"MET048METAR MMLM 042245Z 24004KT 10SM SKC 27/00 A2993=",
"76361599999","2025-02-04T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0250,1","+0000,1","10136,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,"MET059METAR MMLM 042340Z 22008KT 10SM SKC 25/00 A2993 RMK SLP136=",
"76361599999","2025-02-05T00:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0220,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET048METAR MMLM 050041Z 23006KT 10SM SKC 22/07 A2994=",
"76361599999","2025-02-05T01:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0180,1","+0120,2","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET048METAR MMLM 050142Z 00000KT 10SM SKC 18/12 A2994=",
"76361599999","2025-02-05T02:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0170,1","+0120,1","10143,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET058METAR MMLM 050246Z 00000KT 8SM SKC 17/12 A2995 RMK SLP143=",
"76361599999","2025-02-05T03:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0130,1","+0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET047METAR MMLM 050349Z 00000KT 8SM SKC 13/09 A2996=",
"76361599999","2025-02-05T12:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","22000,1,9,N","011265,1,9,9","+0090,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET055METAR MMLM 051240Z 26004KT 7SM SKC 09/06 A2996 RMK RTS=",
"76361599999","2025-02-05T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","011265,1,9,9","+0100,1","+0050,1","10156,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET062METAR MMLM 051440Z 00000KT 7SM SKC 10/05 A2999 RMK SLP156 HZY=",
"76361599999","2025-02-05T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0160,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET055METAR MMLM 051540Z 00000KT 8SM SKC 16/06 A3000 RMK HZY=",
"76361599999","2025-02-05T16:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","090,1,N,0021,1","22000,1,9,N","012875,1,9,9","+0210,1","+0040,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET055METAR MMLM 051647Z 09004KT 8SM SKC 21/04 A3000 RMK HZY=",
"76361599999","2025-02-05T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0250,1","+0020,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET064METAR MMLM 051740Z 00000KT 10SM SKC 25/02 A3000 RMK SLP1510 HZY=",
"76361599999","2025-02-05T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0260,1","+0030,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET056METAR MMLM 051840Z 00000KT 10SM SKC 26/03 A2999 RMK HZY=",
"76361599999","2025-02-05T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0260,1","+0030,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET056METAR MMLM 051940Z 00000KT 10SM SKC 26/03 A2999 RMK HZY=",
"76361599999","2025-02-05T20:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0280,1","+0080,1","10132,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10132,1,99999,9",,"MET063METAR MMLM 052043Z 24008KT 10SM SKC 28/08 A2992 RMK SLP132 HZY=",
"76361599999","2025-02-05T21:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0280,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10125,1,99999,9",,"MET048METAR MMLM 052144Z 25009KT 10SM SKC 28/06 A2990=",
"76361599999","2025-02-05T22:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0270,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10122,1,99999,9",,"MET048METAR MMLM 052245Z 25011KT 10SM SKC 27/07 A2989=",
"76361599999","2025-02-05T23:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0260,1","+0060,1","10122,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10122,1,99999,9",,"MET059METAR MMLM 052346Z 26010KT 10SM SKC 26/06 A2989 RMK SLP122=",
